-0.258749, 0.0232874, -0.965664
-0.258732, 0.0258732, -0.965603
-0.258714, 0.0284586, -0.965535
-0.258694, 0.0310433, -0.96546
-0.258673, 0.0336274, -0.96538
-0.258649, 0.0362109, -0.965292
-0.258624, 0.0387936, -0.965199
-0.258597, 0.0413756, -0.965099
-0.258569, 0.0439567, -0.964992
-0.258539, 0.046537, -0.964879
-0.258507, 0.0491163, -0.96476
-0.258473, 0.0516946, -0.964634
-0.258438, 0.0542719, -0.964502
-0.2584, 0.0568481, -0.964364
-0.258362, 0.0594232, -0.964219
-0.258321, 0.0619971, -0.964068
-0.258279, 0.0645697, -0.96391
-0.258235, 0.0671411, -0.963746
-0.258189, 0.0697111, -0.963576
-0.258142, 0.0722798, -0.963399
-0.258093, 0.074847, -0.963216
-0.258042, 0.0774127, -0.963027
-0.25799, 0.0799769, -0.962832
-0.257936, 0.0825395, -0.96263
-0.25788, 0.0851005, -0.962422
-0.257823, 0.0876597, -0.962207
-0.257764, 0.0902173, -0.961987
-0.257703, 0.092773, -0.96176
-0.25764, 0.0953269, -0.961527
-0.257576, 0.097879, -0.961288
-0.257511, 0.100429, -0.961042
-0.257443, 0.102977, -0.960791
-0.257374, 0.105523, -0.960533
-0.257303, 0.108067, -0.960269
-0.257231, 0.110609, -0.959999
-0.257157, 0.113149, -0.959723
-0.257081, 0.115687, -0.95944
-0.257004, 0.118222, -0.959152
-0.256925, 0.120755, -0.958858
-0.256845, 0.123285, -0.958557
-0.256762, 0.125814, -0.95825
-0.256679, 0.128339, -0.957938
-0.256593, 0.130863, -0.957619
-0.256506, 0.133383, -0.957295
-0.256418, 0.135901, -0.956964
-0.256328, 0.138417, -0.956628
-0.256236, 0.14093, -0.956285
-0.256143, 0.14344, -0.955937
-0.256048, 0.145947, -0.955583
-0.255951, 0.148452, -0.955223
-0.255853, 0.150953, -0.954857
-0.255754, 0.153452, -0.954485
-0.255652, 0.155948, -0.954108
-0.25555, 0.158441, -0.953725
-0.255446, 0.160931, -0.953336
-0.25534, 0.163417, -0.952941
-0.255232, 0.165901, -0.95254
-0.255124, 0.168382, -0.952134
-0.255013, 0.170859, -0.951722
-0.254901, 0.173333, -0.951305
-0.254788, 0.175804, -0.950882
-0.254673, 0.178271, -0.950453
-0.254557, 0.180735, -0.950019
-0.254439, 0.183196, -0.949579
-0.25432, 0.185653, -0.949134
-0.254199, 0.188107, -0.948683
-0.254076, 0.190557, -0.948226
-0.253953, 0.193004, -0.947764
-0.253828, 0.195447, -0.947297
-0.253701, 0.197887, -0.946825
-0.253573, 0.200323, -0.946347
-0.253443, 0.202755, -0.945863
-0.253312, 0.205183, -0.945374
-0.25318, 0.207608, -0.94488
-0.253046, 0.210028, -0.944381
-0.252911, 0.212445, -0.943877
-0.252774, 0.214858, -0.943367
-0.252636, 0.217267, -0.942852
-0.252497, 0.219672, -0.942332
-0.252356, 0.222074, -0.941807
-0.252214, 0.224471, -0.941276
-0.252071, 0.226864, -0.940741
-0.251926, 0.229253, -0.9402
-0.25178, 0.231637, -0.939655
-0.251632, 0.234018, -0.939104
-0.251483, 0.236394, -0.938549
-0.251333, 0.238767, -0.937988
-0.251182, 0.241134, -0.937423
-0.251029, 0.243498, -0.936853
-0.250875, 0.245857, -0.936278
-0.250719, 0.248212, -0.935698
-0.248212, -0.250719, -0.935698
-0.248368, -0.248368, -0.936284
-0.248522, -0.246011, -0.936865
-0.248675, -0.243651, -0.937441
-0.248826, -0.241286, -0.938012
-0.248976, -0.238917, -0.938578
-0.249125, -0.236543, -0.93914
-0.249273, -0.234166, -0.939696
-0.249419, -0.231784, -0.940248
-0.249564, -0.229398, -0.940795
-0.249708, -0.227007, -0.941336
-0.24985, -0.224613, -0.941873
-0.249991, -0.222214, -0.942404
-0.250131, -0.219812, -0.94293
-0.250269, -0.217405, -0.943451
-0.250406, -0.214995, -0.943967
-0.250541, -0.212581, -0.944478
-0.250675, -0.210162, -0.944983
-0.250808, -0.20774, -0.945484
-0.250939, -0.205314, -0.945979
-0.251069, -0.202884, -0.946468
-0.251198, -0.200451, -0.946953
-0.251325, -0.198014, -0.947432
-0.251451, -0.195573, -0.947905
-0.251575, -0.193128, -0.948373
-0.251697, -0.19068, -0.948836
-0.251819, -0.188228, -0.949293
-0.251939, -0.185773, -0.949745
-0.252057, -0.183314, -0.950191
-0.252174, -0.180852, -0.950632
-0.252289, -0.178386, -0.951067
-0.252403, -0.175917, -0.951497
-0.252516, -0.173445, -0.951921
-0.252627, -0.17097, -0.952339
-0.252736, -0.168491, -0.952751
-0.252844, -0.166009, -0.953158
-0.252951, -0.163524, -0.95356
-0.253055, -0.161035, -0.953955
-0.253159, -0.158544, -0.954345
-0.253261, -0.15605, -0.954729
-0.253361, -0.153552, -0.955107
-0.25346, -0.151052, -0.95548
-0.253557, -0.148549, -0.955846
-0.253653, -0.146042, -0.956207
-0.253747, -0.143534, -0.956562
-0.253839, -0.141022, -0.956911
-0.25393, -0.138508, -0.957254
-0.25402, -0.13599, -0.957591
-0.254108, -0.133471, -0.957922
-0.254194, -0.130948, -0.958247
-0.254279, -0.128424, -0.958567
-0.254362, -0.125896, -0.95888
-0.254443, -0.123366, -0.959187
-0.254523, -0.120834, -0.959488
-0.254601, -0.1183, -0.959783
-0.254678, -0.115763, -0.960072
-0.254753, -0.113224, -0.960355
-0.254826, -0.110682, -0.960632
-0.254898, -0.108139, -0.960902
-0.254968, -0.105593, -0.961167
-0.255037, -0.103045, -0.961425
-0.255104, -0.100495, -0.961677
-0.255169, -0.0979437, -0.961923
-0.255233, -0.09539, -0.962163
-0.255295, -0.0928344, -0.962396
-0.255355, -0.090277, -0.962623
-0.255413, -0.0877178, -0.962844
-0.25547, -0.0851568, -0.963059
-0.255526, -0.0825942, -0.963268
-0.255579, -0.0800299, -0.96347
-0.255631, -0.0774641, -0.963666
-0.255682, -0.0748966, -0.963855
-0.25573, -0.0723278, -0.964039
-0.255777, -0.0697574, -0.964216
-0.255822, -0.0671857, -0.964386
-0.255866, -0.0646126, -0.964551
-0.255908, -0.0620383, -0.964709
-0.255948, -0.0594627, -0.96486
-0.255987, -0.0568859, -0.965005
-0.256023, -0.054308, -0.965144
-0.256059, -0.051729, -0.965276
-0.256092, -0.049149, -0.965402
-0.256124, -0.0465679, -0.965522
-0.256154, -0.043986, -0.965635
-0.256182, -0.0414031, -0.965741
-0.256209, -0.0388195, -0.965842
-0.256233, -0.036235, -0.965936
-0.256257, -0.0336499, -0.966023
-0.256278, -0.031064, -0.966104
-0.256298, -0.0284775, -0.966178
-0.256316, -0.0258905, -0.966246
-0.256332, -0.0233029, -0.966308
-0.256347, -0.0207149, -0.966363
-0.25636, -0.0181264, -0.966412
-0.256371, -0.0155376, -0.966454
-0.25638, -0.0129485, -0.966489
-0.256388, -0.0103591, -0.966518
-0.256394, -0.00776952, -0.966541
-0.256398, -0.00517977, -0.966557
-0.256401, -0.00258991, -0.966567
-0.256402, 0, -0.96657
-0.256401, 0.00258991, -0.966567
-0.256398, 0.00517977, -0.966557
-0.256394, 0.00776952, -0.966541
-0.256388, 0.0103591, -0.966518
-0.25638, 0.0129485, -0.966489
-0.256371, 0.0155376, -0.966454
-0.25636, 0.0181264, -0.966412
-0.256347, 0.0207149, -0.966363
-0.256332, 0.0233029, -0.966308
-0.256316, 0.0258905, -0.966246
-0.256298, 0.0284775, -0.966178
-0.256278, 0.031064, -0.966104
-0.256257, 0.0336499, -0.966023
-0.256233, 0.036235, -0.965936
-0.256209, 0.0388195, -0.965842
-0.256182, 0.0414031, -0.965741
-0.256154, 0.043986, -0.965635
-0.256124, 0.0465679, -0.965522
-0.256092, 0.049149, -0.965402
-0.256059, 0.051729, -0.965276
-0.256023, 0.054308, -0.965144
-0.255987, 0.0568859, -0.965005
-0.255948, 0.0594627, -0.96486
-0.255908, 0.0620383, -0.964709
-0.255866, 0.0646126, -0.964551
-0.255822, 0.0671857, -0.964386
-0.255777, 0.0697574, -0.964216
-0.25573, 0.0723278, -0.964039
-0.255682, 0.0748966, -0.963855
-0.255631, 0.0774641, -0.963666
-0.255579, 0.0800299, -0.96347
-0.255526, 0.0825942, -0.963268
-0.25547, 0.0851568, -0.963059
-0.255413, 0.0877178, -0.962844
-0.255355, 0.090277, -0.962623
-0.255295, 0.0928344, -0.962396
-0.255233, 0.09539, -0.962163
-0.255169, 0.0979437, -0.961923
-0.255104, 0.100495, -0.961677
-0.255037, 0.103045, -0.961425
-0.254968, 0.105593, -0.961167
-0.254898, 0.108139, -0.960902
-0.254826, 0.110682, -0.960632
-0.254753, 0.113224, -0.960355
-0.254678, 0.115763, -0.960072
-0.254601, 0.1183, -0.959783
-0.254523, 0.120834, -0.959488
-0.254443, 0.123366, -0.959187
-0.254362, 0.125896, -0.95888
-0.254279, 0.128424, -0.958567
-0.254194, 0.130948, -0.958247
-0.254108, 0.133471, -0.957922
-0.25402, 0.13599, -0.957591
-0.25393, 0.138508, -0.957254
-0.253839, 0.141022, -0.956911
-0.253747, 0.143534, -0.956562
-0.253653, 0.146042, -0.956207
-0.253557, 0.148549, -0.955846
-0.25346, 0.151052, -0.95548
-0.253361, 0.153552, -0.955107
-0.253261, 0.15605, -0.954729
-0.253159, 0.158544, -0.954345
-0.253055, 0.161035, -0.953955
-0.252951, 0.163524, -0.95356
-0.252844, 0.166009, -0.953158
-0.252736, 0.168491, -0.952751
-0.252627, 0.17097, -0.952339
-0.252516, 0.173445, -0.951921
-0.252403, 0.175917, -0.951497
-0.252289, 0.178386, -0.951067
-0.252174, 0.180852, -0.950632
-0.252057, 0.183314, -0.950191
-0.251939, 0.185773, -0.949745
-0.251819, 0.188228, -0.949293
-0.251697, 0.19068, -0.948836
-0.251575, 0.193128, -0.948373
-0.251451, 0.195573, -0.947905
-0.251325, 0.198014, -0.947432
-0.251198, 0.200451, -0.946953
-0.251069, 0.202884, -0.946468
-0.250939, 0.205314, -0.945979
-0.250808, 0.20774, -0.945484
-0.250675, 0.210162, -0.944983
-0.250541, 0.212581, -0.944478
-0.250406, 0.214995, -0.943967
-0.250269, 0.217405, -0.943451
-0.250131, 0.219812, -0.94293
-0.249991, 0.222214, -0.942404
-0.24985, 0.224613, -0.941873
-0.249708, 0.227007, -0.941336
-0.249564, 0.229398, -0.940795
-0.249419, 0.231784, -0.940248
-0.249273, 0.234166, -0.939696
-0.249125, 0.236543, -0.93914
-0.248976, 0.238917, -0.938578
-0.248826, 0.241286, -0.938012
-0.248675, 0.243651, -0.937441
-0.248522, 0.246011, -0.936865
-0.248368, 0.248368, -0.936284
-0.245857, -0.250875, -0.936278
-0.246011, -0.248522, -0.936865
-0.246164, -0.246164, -0.937447
-0.246316, -0.243802, -0.938024
-0.246466, -0.241436, -0.938596
-0.246615, -0.239066, -0.939164
-0.246763, -0.236691, -0.939726
-0.246909, -0.234312, -0.940284
-0.247054, -0.231929, -0.940836
-0.247198, -0.229541, -0.941384
-0.247341, -0.22715, -0.941927
-0.247482, -0.224754, -0.942464
-0.247622, -0.222354, -0.942996
-0.24776, -0.21995, -0.943524
-0.247897, -0.217542, -0.944046
-0.248033, -0.215131, -0.944563
-0.248167, -0.212715, -0.945074
-0.2483, -0.210295, -0.945581
-0.248432, -0.207872, -0.946082
-0.248562, -0.205444, -0.946578
-0.248691, -0.203013, -0.947068
-0.248818, -0.200578, -0.947554
-0.248944, -0.198139, -0.948034
-0.249069, -0.195697, -0.948508
-0.249192, -0.193251, -0.948977
-0.249314, -0.190801, -0.949441
-0.249434, -0.188348, -0.949899
-0.249553, -0.185892, -0.950351
-0.24967, -0.183431, -0.950798
-0.249786, -0.180968, -0.95124
-0.249901, -0.178501, -0.951676
-0.250014, -0.17603, -0.952106
-0.250125, -0.173556, -0.952531
-0.250235, -0.171079, -0.95295
-0.250344, -0.168599, -0.953364
-0.250451, -0.166115, -0.953771
-0.250557, -0.163629, -0.954173
-0.250661, -0.161139, -0.95457
-0.250763, -0.158646, -0.95496
-0.250864, -0.15615, -0.955345
-0.250964, -0.153651, -0.955724
-0.251062, -0.151149, -0.956097
-0.251158, -0.148645, -0.956465
-0.251253, -0.146137, -0.956826
-0.251346, -0.143627, -0.957181
-0.251438, -0.141113, -0.957531
-0.251529, -0.138597, -0.957875
-0.251617, -0.136079, -0.958213
-0.251704, -0.133557, -0.958544
-0.25179, -0.131034, -0.95887
-0.251874, -0.128507, -0.95919
-0.251956, -0.125978, -0.959504
-0.252037, -0.123447, -0.959812
-0.252116, -0.120913, -0.960113
-0.252194, -0.118377, -0.960409
-0.25227, -0.115838, -0.960698
-0.252344, -0.113297, -0.960982
-0.252417, -0.110754, -0.961259
-0.252488, -0.108209, -0.96153
-0.252558, -0.105662, -0.961795
-0.252626, -0.103113, -0.962054
-0.252692, -0.100561, -0.962307
-0.252757, -0.0980078, -0.962553
-0.25282, -0.0954525, -0.962793
-0.252882, -0.0928953, -0.963027
-0.252941, -0.0903362, -0.963255
-0.252999, -0.0877753, -0.963476
-0.253056, -0.0852127, -0.963692
-0.253111, -0.0826484, -0.9639
-0.253164, -0.0800825, -0.964103
-0.253216, -0.077515, -0.964299
-0.253265, -0.0749459, -0.964489
-0.253314, -0.0723753, -0.964673
-0.25336, -0.0698033, -0.96485
-0.253405, -0.0672299, -0.965021
-0.253448, -0.0646552, -0.965186
-0.25349, -0.0620792, -0.965344
-0.25353, -0.0595019, -0.965496
-0.253568, -0.0569234, -0.965641
-0.253604, -0.0543438, -0.96578
-0.253639, -0.0517631, -0.965913
-0.253672, -0.0491814, -0.966039
-0.253704, -0.0465987, -0.966159
-0.253734, -0.044015, -0.966272
-0.253762, -0.0414305, -0.966379
-0.253788, -0.0388451, -0.96648
-0.253813, -0.036259, -0.966574
-0.253836, -0.0336721, -0.966661
-0.253857, -0.0310845, -0.966742
-0.253877, -0.0284964, -0.966817
-0.253895, -0.0259076, -0.966885
-0.253911, -0.0233183, -0.966947
-0.253925, -0.0207286, -0.967002
-0.253938, -0.0181384, -0.96705
-0.253949, -0.0155479, -0.967093
-0.253958, -0.0129571, -0.967128
-0.253966, -0.010366, -0.967158
-0.253972, -0.00777466, -0.96718
-0.253976, -0.00518319, -0.967197
-0.253979, -0.00259162, -0.967206
-0.25398, 0, -0.96721
-0.253979, 0.00259162, -0.967206
-0.253976, 0.00518319, -0.967197
-0.253972, 0.00777466, -0.96718
-0.253966, 0.010366, -0.967158
-0.253958, 0.0129571, -0.967128
-0.253949, 0.0155479, -0.967093
-0.253938, 0.0181384, -0.96705
-0.253925, 0.0207286, -0.967002
-0.253911, 0.0233183, -0.966947
-0.253895, 0.0259076, -0.966885
-0.253877, 0.0284964, -0.966817
-0.253857, 0.0310845, -0.966742
-0.253836, 0.0336721, -0.966661
-0.253813, 0.036259, -0.966574
-0.253788, 0.0388451, -0.96648
-0.253762, 0.0414305, -0.966379
-0.253734, 0.044015, -0.966272
-0.253704, 0.0465987, -0.966159
-0.253672, 0.0491814, -0.966039
-0.253639, 0.0517631, -0.965913
-0.253604, 0.0543438, -0.96578
-0.253568, 0.0569234, -0.965641
-0.25353, 0.0595019, -0.965496
-0.25349, 0.0620792, -0.965344
-0.253448, 0.0646552, -0.965186
-0.253405, 0.0672299, -0.965021
-0.25336, 0.0698033, -0.96485
-0.253314, 0.0723753, -0.964673
-0.253265, 0.0749459, -0.964489
-0.253216, 0.077515, -0.964299
-0.253164, 0.0800825, -0.964103
-0.253111, 0.0826484, -0.9639
-0.253056, 0.0852127, -0.963692
-0.252999, 0.0877753, -0.963476
-0.252941, 0.0903362, -0.963255
-0.252882, 0.0928953, -0.963027
-0.25282, 0.0954525, -0.962793
-0.252757, 0.0980078, -0.962553
-0.252692, 0.100561, -0.962307
-0.252626, 0.103113, -0.962054
-0.252558, 0.105662, -0.961795
-0.252488, 0.108209, -0.96153
-0.252417, 0.110754, -0.961259
-0.252344, 0.113297, -0.960982
-0.25227, 0.115838, -0.960698
-0.252194, 0.118377, -0.960409
-0.252116, 0.120913, -0.960113
-0.252037, 0.123447, -0.959812
-0.251956, 0.125978, -0.959504
-0.251874, 0.128507, -0.95919
-0.25179, 0.131034, -0.95887
-0.251704, 0.133557, -0.958544
-0.251617, 0.136079, -0.958213
-0.251529, 0.138597, -0.957875
-0.251438, 0.141113, -0.957531
-0.251346, 0.143627, -0.957181
-0.251253, 0.146137, -0.956826
-0.251158, 0.148645, -0.956465
-0.251062, 0.151149, -0.956097
-0.250964, 0.153651, -0.955724
-0.250864, 0.15615, -0.955345
-0.250763, 0.158646, -0.95496
-0.250661, 0.161139, -0.95457
-0.250557, 0.163629, -0.954173
-0.250451, 0.166115, -0.953771
-0.250344, 0.168599, -0.953364
-0.250235, 0.171079, -0.95295
-0.250125, 0.173556, -0.952531
-0.250014, 0.17603, -0.952106
-0.249901, 0.178501, -0.951676
-0.249786, 0.180968, -0.95124
-0.24967, 0.183431, -0.950798
-0.249553, 0.185892, -0.950351
-0.249434, 0.188348, -0.949899
-0.249314, 0.190801, -0.949441
-0.249192, 0.193251, -0.948977
-0.249069, 0.195697, -0.948508
-0.248944, 0.198139, -0.948034
-0.248818, 0.200578, -0.947554
-0.248691, 0.203013, -0.947068
-0.248562, 0.205444, -0.946578
-0.248432, 0.207872, -0.946082
-0.2483, 0.210295, -0.945581
-0.248167, 0.212715, -0.945074
-0.248033, 0.215131, -0.944563
-0.247897, 0.217542, -0.944046
-0.24776, 0.21995, -0.943524
-0.247622, 0.222354, -0.942996
-0.247482, 0.224754, -0.942464
-0.247341, 0.22715, -0.941927
-0.247198, 0.229541, -0.941384
-0.247054, 0.231929, -0.940836
-0.246909, 0.234312, -0.940284
-0.246763, 0.236691, -0.939726
-0.246615, 0.239066, -0.939164
-0.246466, 0.241436, -0.938596
-0.246316, 0.243802, -0.938024
-0.246164, 0.246164, -0.937447
-0.246011, 0.248522, -0.936865
-0.243498, -0.251029, -0.936853
-0.243651, -0.248675, -0.937441
-0.243802, -0.246316, -0.938024
-0.243953, -0.243953, -0.938602
-0.244102, -0.241585, -0.939176
-0.24425, -0.239214, -0.939744
-0.244396, -0.236837, -0.940308
-0.244541, -0.234457, -0.940866
-0.244685, -0.232073, -0.94142
-0.244828, -0.229684, -0.941969
-0.244969, -0.227291, -0.942512
-0.245109, -0.224894, -0.943051
-0.245248, -0.222493, -0.943584
-0.245385, -0.220087, -0.944112
-0.245521, -0.217678, -0.944635
-0.245655, -0.215265, -0.945153
-0.245789, -0.212848, -0.945666
-0.245921, -0.210427, -0.946173
-0.246051, -0.208002, -0.946675
-0.24618, -0.205573, -0.947172
-0.246308, -0.203141, -0.947664
-0.246434, -0.200704, -0.94815
-0.246559, -0.198264, -0.948631
-0.246683, -0.19582, -0.949106
-0.246805, -0.193373, -0.949576
-0.246926, -0.190922, -0.95004
-0.247045, -0.188467, -0.950499
-0.247163, -0.186009, -0.950953
-0.247279, -0.183547, -0.951401
-0.247394, -0.181082, -0.951843
-0.247508, -0.178614, -0.95228
-0.24762, -0.176142, -0.952711
-0.24773, -0.173667, -0.953137
-0.24784, -0.171188, -0.953557
-0.247947, -0.168706, -0.953971
-0.248053, -0.166221, -0.954379
-0.248158, -0.163733, -0.954782
-0.248261, -0.161242, -0.955179
-0.248363, -0.158748, -0.955571
-0.248463, -0.15625, -0.955956
-0.248562, -0.15375, -0.956336
-0.248659, -0.151246, -0.95671
-0.248755, -0.14874, -0.957078
-0.248849, -0.146231, -0.95744
-0.248941, -0.143719, -0.957796
-0.249032, -0.141204, -0.958146
-0.249122, -0.138686, -0.958491
-0.24921, -0.136166, -0.958829
-0.249296, -0.133643, -0.959162
-0.249381, -0.131118, -0.959488
-0.249465, -0.12859, -0.959808
-0.249546, -0.126059, -0.960123
-0.249626, -0.123526, -0.960431
-0.249705, -0.120991, -0.960733
-0.249782, -0.118453, -0.96103
-0.249857, -0.115913, -0.96132
-0.249931, -0.113371, -0.961604
-0.250003, -0.110826, -0.961881
-0.250074, -0.108279, -0.962153
-0.250143, -0.105731, -0.962419
-0.25021, -0.10318, -0.962678
-0.250276, -0.100626, -0.962931
-0.25034, -0.0980714, -0.963178
-0.250403, -0.0955145, -0.963419
-0.250464, -0.0929556, -0.963653
-0.250523, -0.0903949, -0.963881
-0.250581, -0.0878324, -0.964103
-0.250637, -0.0852682, -0.964319
-0.250691, -0.0827022, -0.964528
-0.250744, -0.0801347, -0.964731
-0.250795, -0.0775655, -0.964928
-0.250845, -0.0749948, -0.965118
-0.250892, -0.0724225, -0.965302
-0.250939, -0.0698489, -0.96548
-0.250983, -0.0672738, -0.965651
-0.251026, -0.0646974, -0.965816
-0.251067, -0.0621197, -0.965974
-0.251107, -0.0595407, -0.966127
-0.251145, -0.0569606, -0.966272
-0.251181, -0.0543793, -0.966412
-0.251215, -0.051797, -0.966544
-0.251248, -0.0492135, -0.966671
-0.251279, -0.0466291, -0.966791
-0.251309, -0.0440438, -0.966904
-0.251337, -0.0414576, -0.967011
-0.251363, -0.0388705, -0.967112
-0.251387, -0.0362827, -0.967206
-0.25141, -0.0336941, -0.967294
-0.251431, -0.0311049, -0.967375
-0.251451, -0.028515, -0.96745
-0.251468, -0.0259246, -0.967518
-0.251484, -0.0233336, -0.96758
-0.251499, -0.0207422, -0.967635
-0.251511, -0.0181503, -0.967684
-0.251522, -0.0155581, -0.967726
-0.251532, -0.0129656, -0.967762
-0.251539, -0.0103728, -0.967791
-0.251545, -0.00777975, -0.967814
-0.25155, -0.00518659, -0.967831
-0.251552, -0.00259332, -0.96784
-0.251553, 0, -0.967844
-0.251552, 0.00259332, -0.96784
-0.25155, 0.00518659, -0.967831
-0.251545, 0.00777975, -0.967814
-0.251539, 0.0103728, -0.967791
-0.251532, 0.0129656, -0.967762
-0.251522, 0.0155581, -0.967726
-0.251511, 0.0181503, -0.967684
-0.251499, 0.0207422, -0.967635
-0.251484, 0.0233336, -0.96758
-0.251468, 0.0259246, -0.967518
-0.251451, 0.028515, -0.96745
-0.251431, 0.0311049, -0.967375
-0.25141, 0.0336941, -0.967294
-0.251387, 0.0362827, -0.967206
-0.251363, 0.0388705, -0.967112
-0.251337, 0.0414576, -0.967011
-0.251309, 0.0440438, -0.966904
-0.251279, 0.0466291, -0.966791
-0.251248, 0.0492135, -0.966671
-0.251215, 0.051797, -0.966544
-0.251181, 0.0543793, -0.966412
-0.251145, 0.0569606, -0.966272
-0.251107, 0.0595407, -0.966127
-0.251067, 0.0621197, -0.965974
-0.251026, 0.0646974, -0.965816
-0.250983, 0.0672738, -0.965651
-0.250939, 0.0698489, -0.96548
-0.250892, 0.0724225, -0.965302
-0.250845, 0.0749948, -0.965118
-0.250795, 0.0775655, -0.964928
-0.250744, 0.0801347, -0.964731
-0.250691, 0.0827022, -0.964528
-0.250637, 0.0852682, -0.964319
-0.250581, 0.0878324, -0.964103
-0.250523, 0.0903949, -0.963881
-0.250464, 0.0929556, -0.963653
-0.250403, 0.0955145, -0.963419
-0.25034, 0.0980714, -0.963178
-0.250276, 0.100626, -0.962931
-0.25021, 0.10318, -0.962678
-0.250143, 0.105731, -0.962419
-0.250074, 0.108279, -0.962153
-0.250003, 0.110826, -0.961881
-0.249931, 0.113371, -0.961604
-0.249857, 0.115913, -0.96132
-0.249782, 0.118453, -0.96103
-0.249705, 0.120991, -0.960733
-0.249626, 0.123526, -0.960431
-0.249546, 0.126059, -0.960123
-0.249465, 0.12859, -0.959808
-0.249381, 0.131118, -0.959488
-0.249296, 0.133643, -0.959162
-0.24921, 0.136166, -0.958829
-0.249122, 0.138686, -0.958491
-0.249032, 0.141204, -0.958146
-0.248941, 0.143719, -0.957796
-0.248849, 0.146231, -0.95744
-0.248755, 0.14874, -0.957078
-0.248659, 0.151246, -0.95671
-0.248562, 0.15375, -0.956336
-0.248463, 0.15625, -0.955956
-0.248363, 0.158748, -0.955571
